ID,Año_prod,T/C,Temporada,Capitulo,Destino,Fec_Estreno,Dia,Mes,Año,Dia_Sem,Estreno_RR,Franja,H_ini,H_fin,Dur,Tandas,RH_C13,SH_C13,RC_C13,SC_C13,RH_TVN,SH_TVN,RC_TVN,SC_TVN,RH_MEGA,SH_MEGA,RC_MEGA,SC_MEGA,RH_CHV,SH_CHV,RC_CHV,SC_CHV,RH_TVPAGO,SH_TVPAGO,RC_TVPAGO,SC_TVPAGO,RH_ENC,SH_ENC,RC_ENC,SC_ENC,PosH_C13,PosC_C13,Comentario,Region,Zona,Fecha
372,2017.0,527,5,27.0,Pto. Williams,20-10-2018,20,10,2018,6,RR 1,Off Prime PM,19:44,21:00,1:16:00,3,6.4,13.4,2.1,11.1,4.1,8.7,1.2,6.5,5.6,11.8,1.7,9.0,5.6,11.8,1.5,7.8,24.2,50.7,10.9,57.1,47.7,100,19.1,100,1,1,,Magallanes,Sur,2018-10-20
374,2017.0,528,5,28.0,Puerto Toro,27-10-2018,27,10,2018,6,RR 1,Off Prime PM,19:42,21:00,1:18:00,3,8.4,17.1,3.0,14.3,3.5,7.0,0.9,4.4,7.6,15.4,2.5,11.9,6.5,13.2,2.2,10.4,22.9,46.5,9.9,46.4,49.3,100,21.3,100,1,1,,Magallanes,Sur,2018-10-27
375,2017.0,529,5,29.0,Navidad-Litueche,3-11-2018,3,11,2018,6,RR 1,Off Prime PM,19:43,21:00,1:17:00,2,7.3,16.8,2.8,15.2,3.4,7.8,0.8,4.4,6.1,13.9,2.2,11.8,5.7,13.0,2.1,11.0,20.7,47.5,9.3,49.7,43.5,100,18.6,100,1,1,,O'Higgins,Centro,2018-11-03
376,2018.0,65,6,5.0,Pumalín,3-11-2018,3,11,2018,6,RR 1,Prime,22:27,23:51,1:24:00,1,9.9,18.3,2.8,12.2,5.0,9.2,1.8,7.7,10.1,18.7,3.4,14.3,10.3,19.1,3.7,16.0,22.3,41.1,10.6,45.5,54.2,100,23.4,100,3,3,,Los Lagos,Sur,2018-11-03
377,2017.0,531,5,31.0,Portillo,10-11-2018,10,11,2018,6,RR 1,Off Prime PM,19:44,21:00,1:16:00,3,8.7,18.8,2.5,11.9,3.0,6.5,0.6,2.9,6.2,13.4,2.1,9.8,4.1,9.0,1.1,5.2,24.3,52.7,12.3,58.8,46.1,100,20.9,100,1,1,,Valparaíso,Centro,2018-11-10
378,2018.0,610,6,10.0,Curarrehue 2018,10-11-2018,10,11,2018,6,RR 1,Prime,22:27,23:42,1:15:00,3,11.9,19.7,4.5,15.7,3.9,6.5,1.3,4.4,11.7,19.5,4.5,15.6,12.9,21.5,5.8,20.2,23.8,39.6,11.7,40.4,60.1,100,28.9,100,2,2,,Araucanía,Norte,2018-11-10
379,2017.0,530,5,30.0,Caleta Huellelhue,17-11-2018,17,11,2018,6,RR 1,Off Prime PM,19:39,21:00,1:21:00,3,7.7,16.9,2.6,14.0,4.2,9.2,0.9,4.7,5.6,12.2,1.9,10.1,5.6,12.2,1.5,8.1,21.8,47.6,10.2,55.0,45.8,100,18.5,100,1,1,,Los Lagos,Sur,2018-11-17
380,2018.0,66,6,6.0,Toltén,17-11-2018,17,11,2018,6,RR 1,Prime,22:27,23:48,1:21:00,3,10.8,18.3,4.2,15.3,4.7,8.0,1.9,6.7,10.9,18.5,3.7,13.6,14.4,24.5,6.5,23.4,21.8,37.0,9.2,33.5,58.9,100,27.6,100,3,2,,Araucanía,Norte,2018-11-17
381,2017.0,532,5,32.0,Linares-Achibueno,24-11-2018,24,11,2018,6,RR 1,Off Prime PM,19:42,21:00,1:18:00,3,6.7,14.4,2.4,11.8,3.7,7.9,1.3,6.1,4.6,9.8,1.3,6.2,4.6,9.8,2.0,9.8,24.4,52.2,11.3,54.7,46.6,100,20.7,100,1,1,,Maule,Centro,2018-11-24
382,2018.0,69,6,9.0,Arrieros Farellones-Cajón Maipo,24-11-2018,24,11,2018,6,RR 1,Prime,22:26,23:46,1:20:00,3,10.7,19.6,4.5,17.7,5.3,9.8,1.8,7.3,11.3,20.7,3.5,14.0,7.8,14.2,3.8,15.0,21.1,38.6,9.3,36.9,54.7,100,25.2,100,2,1,,Metropolitana,Centro,2018-11-24
383,2017.0,534,5,34.0,Pto. Gala-Pulluhuapi,2-12-2018,2,12,2018,7,RR 1,Off Prime PM,19:39,21:00,1:21:00,3,7.3,15.0,2.3,10.1,3.3,6.7,1.4,6.4,7.0,14.4,1.6,7.2,5.5,11.4,2.0,9.2,24.4,50.1,12.9,57.7,48.7,100,22.4,100,1,1,,Aysén,Sur,2018-12-02
384,2017.0,51,5,1.0,Juan Fernández,8-12-2018,8,12,2018,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,6.8,16.0,2.8,18.0,4.3,10.2,1.2,7.5,4.8,11.3,1.0,6.1,4.2,10.0,1.5,9.6,21.8,51.7,7.9,50.3,42.3,100,15.8,100,1,1,,Valparaíso,Centro,2018-12-08
385,2018.0,612,6,12.0,Río Maullín,8-12-2018,8,12,2018,6,RR 1,Prime,22:28,23:49,1:21:00,3,9.3,17.4,3.6,15.2,4.0,7.5,1.0,4.3,10.6,19.8,2.5,10.6,11.5,21.5,6.2,25.9,19.1,35.7,8.4,35.0,53.5,100,23.9,100,3,2,,Los Lagos,Sur,2018-12-08
386,2017.0,54,5,4.0,"Camiña, Laguna Roja",15-12-2018,15,12,2018,6,RR 2,Off Prime PM,19:48,20:59,1:11:00,3,6.8,17.6,2.2,14.6,1.5,3.8,0.6,3.6,4.6,12.0,2.1,14.0,5.3,13.7,1.0,6.8,19.4,50.2,8.4,55.3,38.6,100,15.2,100,1,1,,Arica y Parinacota,Norte,2018-12-15
387,2018.0,611,6,11.0,Salar de Surire,15-12-2018,15,12,2018,6,RR 1,Prime,22:27,23:54,1:27:00,3,8.9,16.6,3.6,14.9,4.4,8.3,1.6,6.8,9.8,18.4,3.2,13.1,11.1,20.8,5.6,23.3,21.9,41.0,8.7,35.9,53.3,100,24.2,100,3,2,,Arica y Parinacota,Norte,2018-12-15
388,2017.0,52,5,2.0,Codegua,22-12-2018,22,12,2018,6,RR 2,Off Prime PM,19:40,20:58,1:18:00,3,6.1,16.5,1.5,11.9,2.9,7.9,1.1,9.2,5.0,13.5,1.1,8.8,4.1,11.0,1.2,9.8,18.2,49.2,5.6,45.2,36.9,100,12.4,100,1,1,,O'Higgins,Centro,2018-12-22
389,2018.0,61,6,1.0,Ruta Kaweskar de los glaciares-Skorpios XL,22-12-2018,22,12,2018,6,RR 2,Prime,22:27,0:34,2:07:00,4,8.8,18.0,3.5,16.5,3.9,7.9,1.2,5.8,8.5,17.3,2.0,9.7,9.8,20.0,4.1,19.5,20.5,41.9,8.4,39.7,49.0,100,21.2,100,2,2,,Ñuble,Centro,2018-12-22
390,2017.0,55,5,5.0,Río Bueno,29-12-2018,29,12,2018,6,RR 2,Off Prime PM,19:42,21:00,1:18:00,3,7.0,17.4,3.0,19.6,3.2,7.8,1.3,8.2,5.0,12.5,1.2,7.6,5.8,14.3,1.6,10.2,18.6,45.9,6.9,45.1,40.5,100,15.3,100,1,1,,Los Lagos,Sur,2018-12-29
391,2018.0,64,6,4.0,Lago Todos los Santos. XL,29-12-2018,29,12,2018,6,RR 1,Prime,22:25,0:30,2:05:00,4,9.9,18.7,3.8,17.3,5.0,9.4,2.7,12.2,11.4,21.7,3.5,16.1,9.8,18.5,3.9,17.5,18.9,35.8,7.2,32.7,52.8,100,22.0,100,2,2,,Los Lagos,Sur,2018-12-29
392,2017.0,57,5,7.0,Visviri,5-1-2019,5,1,2019,6,RR 2,Off Prime PM,19:43,21:00,1:17:00,3,5.5,13.6,2.5,14.0,4.1,10.1,1.1,6.3,4.2,10.4,1.3,7.2,5.1,12.5,1.5,8.1,20.8,51.3,9.5,52.8,40.7,100,18.0,100,1,1,,Arica y Parinacota,Norte,2019-01-05
393,2017.0,59,5,9.0,Los Vilos,12-1-2019,12,1,2019,6,RR 2,Off Prime PM,19:40,21:00,1:20:00,3,8.0,20.6,2.8,19.8,2.6,6.7,0.7,4.8,5.2,13.4,1.8,12.5,4.8,12.5,1.1,8.0,18.3,47.1,6.5,45.3,38.9,100,14.3,100,1,1,,Coquimbo,Norte,2019-01-12
394,2017.0,58,5,8.0,Futaleufú,26-1-2019,26,1,2019,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,5.6,15.2,1.8,13.3,2.5,6.8,1.1,7.9,3.9,10.6,0.7,5.4,4.9,13.4,1.7,12.2,19.0,51.5,7.4,54.5,36.8,100,13.7,100,1,1,,Aysén,Sur,2019-01-26
395,2017.0,510,5,10.0,Alto Bío Bío,2-2-2019,2,2,2019,6,RR 2,Off Prime PM,19:41,21:00,1:19:00,3,4.4,11.6,1.6,10.2,3.7,9.8,1.1,7.3,4.2,11.0,1.4,9.0,4.8,12.7,1.1,7.3,19.0,50.1,7.8,50.2,38.0,100,15.6,100,2,1,,Bío Bío,Sur,2019-02-02
396,2017.0,511,5,11.0,Riñihue-Río San Pedro,9-2-2019,9,2,2019,6,RR 2,Off Prime PM,19:39,21:00,1:21:00,3,6.0,17.2,2.5,17.6,3.7,10.7,0.8,5.6,2.8,8.0,1.1,7.8,4.2,11.8,2.2,15.3,18.5,52.6,6.9,48.2,35.1,100,14.2,100,1,1,,Los Ríos,Sur,2019-02-09
397,2017.0,512,5,12.0,Isla Huapi – Lago Ranco,16-2-2019,16,2,2019,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,6.3,17.2,1.9,12.3,2.8,7.5,0.5,3.4,4.3,11.6,1.7,10.7,4.9,13.4,1.6,10.5,17.4,47.2,8.5,54.6,36.8,100,15.6,100,1,1,,Los Ríos,Sur,2019-02-16
398,2017.0,519,5,19.0,Alto del Carmen,24-2-2019,24,2,2019,7,RR 2,Off Prime PM,16:55,18:00,1:05:00,1,7.4,17.0,3.3,18.3,5.4,12.5,1.7,9.5,5.3,12.1,2.0,11.3,4.1,9.5,1.3,7.5,22.1,50.7,8.1,45.1,43.6,100,18.0,100,1,1,,Atacama,Norte,2019-02-24
399,2015.0,31,3,1.0,Coyhaique 1 (Malebo),28-2-2019,28,2,2019,4,RR 4,Off Prime PM,16:29,17:50,1:21:00,3,5.4,12.5,1.2,7.8,4.9,11.4,0.9,5.9,13.1,30.2,5.8,36.0,3.9,9.0,1.2,7.8,17.2,39.7,5.5,34.5,43.3,100,16.0,100,2,2,,Aysén,Sur,2019-02-28
400,2018.0,67,6,7.0,Rengo,1-3-2019,1,3,2019,5,RR 1,Off Prime PM,16:40,17:50,1:10:00,3,4.9,11.3,2.1,13.2,5.8,13.5,1.7,10.7,10.9,25.1,4.0,24.9,5.6,13.0,2.0,12.7,17.3,39.9,5.1,32.1,43.3,100,15.9,100,4,2,,O'Higgins,Centro,2019-03-01
401,2017.0,520,5,20.0,Maule Costa,2-3-2019,2,3,2019,6,RR 2,Off Prime PM,16:57,18:00,1:03:00,1,8.2,19.3,2.8,17.5,4.5,10.6,1.7,10.2,5.4,12.6,1.3,8.0,3.9,9.3,1.0,5.9,20.9,49.1,7.4,45.5,42.6,100,16.3,100,1,1,,Maule,Centro,2019-03-02
402,2019.0,71,7,1.0,Valle Esperanza XL,2-3-2019,2,3,2019,6,Estreno,Prime,22:24,0:24,2:00:00,4,14.9,28.7,6.4,24.8,5.5,10.6,1.8,7.0,6.3,12.2,2.3,8.8,8.6,16.7,4.0,15.7,19.9,38.3,9.6,37.3,51.8,100,25.8,100,1,1,,Maule,Centro,2019-03-02
403,2019.0,71,7,1.0,Valle Esperanza XL,3-3-2019,3,3,2019,7,RR 1,Off Prime PM,19:00,21:00,2:00:00,5,9.2,20.3,3.8,18.0,2.6,5.7,1.0,4.8,3.9,8.6,1.2,5.8,6.0,13.3,2.2,10.5,23.6,51.9,11.3,53.0,45.4,100,21.2,100,1,1,,Maule,Centro,2019-03-03
404,2017.0,521,5,21.0,San Fabián,9-3-2019,9,3,2019,6,RR 2,Off Prime PM,19:46,21:00,1:14:00,3,6.5,14.7,1.6,9.0,2.6,5.9,0.5,2.6,5.9,13.4,2.0,11.3,4.7,10.7,1.3,7.3,23.3,53.2,10.7,61.1,43.8,100,17.6,100,1,2,,Ñuble,Centro,2019-03-09
405,2019.0,72,7,2.0,Ruta Chonos-Skorpios XL,9-3-2019,9,3,2019,6,Estreno,Prime,22:26,0:45,2:19:00,5,12.8,23.6,4.0,17.0,4.8,8.9,1.5,6.2,7.7,14.3,2.2,9.4,10.2,18.8,4.3,17.9,21.8,40.2,10.4,43.5,54.2,100,23.9,100,1,2,,Aysén,Sur,2019-03-09
406,2017.0,522,5,22.0,"Copiapó, Cordillera Atacama",16-3-2019,16,3,2019,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,6.7,15.5,2.1,12.9,3.9,8.9,1.0,6.1,5.4,12.6,1.9,11.9,4.4,10.1,1.3,7.7,21.6,50.0,8.8,53.9,43.1,100,16.3,100,1,1,,Atacama,Norte,2019-03-16
407,2019.0,73,7,3.0,Islas Chauques-Chiloé XL,16-3-2019,16,3,2019,6,Estreno,Prime,22:27,1:48,3:21:00,6,11.8,24.7,5.5,24.6,3.0,6.3,1.1,5.1,6.4,13.3,2.2,10.0,6.6,13.9,2.9,12.9,20.6,43.0,9.2,40.7,47.8,100,22.5,100,1,1,Ambos Prime. Falta Hora. 1ra Franja,Los Lagos,Sur,2019-03-16
408,2017.0,525,5,25.0,Coya (Rancagua),16-3-2019,16,3,2019,6,RR 2,Prime,22:27,1:48,3:21:00,6,11.8,24.7,5.5,24.6,3.0,6.3,1.1,5.1,6.4,13.3,2.2,10.0,6.6,13.9,2.9,12.9,20.6,43.0,9.2,40.7,47.8,100,22.5,100,1,1,Ambos Prime. Falta Hora. 2da Franja,Arica y Parinacota,Norte,2019-03-16
409,2017.0,516,5,16.0,Carelmapu,23-3-2019,23,3,2019,6,RR 2,Prime 2da,0:19,1:35,1:16:00,3,9.1,22.6,3.6,18.4,2.2,5.5,0.8,4.0,4.2,10.4,1.9,9.8,8.8,21.8,3.5,17.5,18.3,45.2,8.9,45.0,40.4,100,19.8,100,1,1,,Los Lagos,Sur,2019-03-23
410,2017.0,517,5,17.0,Fresia,23-3-2019,23,3,2019,6,RR 2,Off Prime PM,19:41,21:00,1:19:00,3,8.9,19.4,3.2,17.4,4.2,9.2,1.3,7.1,4.8,10.4,1.7,9.6,6.8,14.8,1.6,8.7,20.8,45.0,9.1,49.8,46.1,100,18.2,100,1,1,,Los Lagos,Sur,2019-03-23
411,2019.0,74,7,4.0,Falkland parte 1 XL,23-3-2019,23,3,2019,6,Estreno,Prime,22:27,0:19,1:52:00,3,13.5,23.9,5.4,20.5,2.5,4.4,0.8,3.2,9.1,16.1,3.6,13.8,11.5,20.3,5.0,18.9,23.2,40.9,9.9,37.6,56.7,100,26.4,100,1,1,,Internacional,Otro,2019-03-23
412,2017.0,518,5,18.0,Maule Cordillera,30-3-2019,30,3,2019,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,7.0,14.2,3.2,14.9,3.6,7.3,0.9,4.1,6.0,12.1,1.7,7.9,6.2,12.6,1.5,7.0,25.0,50.5,12.2,55.7,49.5,100,21.9,100,1,1,,Maule,Centro,2019-03-30
413,2018.0,63,6,3.0,De Coyhaique a Chile Chico. XL,30-3-2019,30,3,2019,6,RR 1,Prime 2da,23:33,1:57,2:24:00,5,10.1,20.8,3.5,15.5,4.3,8.8,1.5,6.5,5.2,10.8,1.8,7.8,10.5,21.8,5.3,23.5,19.4,39.9,8.5,37.5,48.5,100,22.7,100,2,2,,Aysén,Sur,2019-03-30
414,2019.0,75,7,5.0,Falkland parte 2,30-3-2019,30,3,2019,6,Estreno,Prime,22:26,23:33,1:07:00,1,10.9,19.7,5.0,18.0,4.8,8.6,1.5,5.5,7.1,12.8,2.4,8.7,13.1,23.5,6.7,24.4,21.9,39.3,9.6,35.0,55.6,100,27.5,100,2,2,,Internacional,Otro,2019-03-30
415,2019.0,75,7,5.0,Falkland parte 2,31-3-2019,31,3,2019,7,RR 1,Off Prime PM,19:59,21:00,1:01:00,1,7.5,14.1,2.4,9.2,3.6,6.8,1.2,4.7,7.2,13.6,3.5,13.5,9.4,17.6,4.4,16.9,26.2,49.2,12.8,49.2,53.3,100,26.1,100,2,3,,Internacional,Otro,2019-03-31
416,2017.0,56,5,6.0,Melinka,6-4-2019,6,4,2019,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,8.8,18.9,3.2,18.6,2.6,5.6,0.6,3.5,6.1,13.0,1.9,11.0,6.1,13.1,1.9,11.0,20.2,43.1,8.3,48.5,46.8,100,17.2,100,1,1,,Aysén,Sur,2019-04-06
417,2019.0,76,7,6.0,Mamiña,6-4-2019,6,4,2019,6,Estreno,Prime,22:28,0:06,1:38:00,3,11.9,20.8,5.0,19.5,4.8,8.4,2.4,9.5,8.5,14.9,2.8,11.0,13.9,24.3,6.1,23.5,20.5,36.0,8.4,32.8,56.9,100,25.8,100,2,2,,Tarapacá,Norte,2019-04-06
418,2019.0,76,7,6.0,Mamiña,7-4-2019,7,4,2019,7,RR 1,Off Prime PM,19:54,21:00,1:06:00,2,8.8,15.4,3.1,11.8,3.5,6.1,1.8,6.9,9.9,17.2,3.4,12.9,9.1,15.9,3.7,13.9,27.0,47.2,12.8,48.7,57.3,100,26.3,100,3,3,,Tarapacá,Norte,2019-04-07
419,2017.0,53,5,3.0,Chaitén,13-4-2019,13,4,2019,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,9.0,17.1,3.2,13.1,3.5,6.6,1.1,4.7,6.3,11.9,2.4,9.9,7.7,14.7,2.2,8.8,25.8,49.1,13.3,54.5,52.6,100,24.4,100,1,1,,Los Lagos,Sur,2019-04-13
420,2019.0,77,7,7.0,Ríos de Valdivia,13-4-2019,13,4,2019,6,Estreno,Prime,22:27,23:58,1:31:00,3,10.6,18.2,3.7,13.7,3.6,6.2,1.4,5.0,10.1,17.4,4.3,15.7,12.8,22.0,4.7,17.1,23.1,39.8,11.3,41.3,58.2,100,27.3,100,2,3,,Los Ríos,Sur,2019-04-13
421,2018.0,62,6,2.0,De Pisagua a Colchane. XL,20-4-2019,20,4,2019,6,RR 2,Off Prime PM,19:09,21:00,1:51:00,3,7.0,15.9,2.5,13.1,3.9,8.7,1.4,7.6,4.9,11.0,2.0,10.8,6.4,14.3,2.0,10.8,21.3,48.1,9.7,51.4,44.3,100,18.8,100,1,1,,Tarapacá,Norte,2019-04-20
422,2017.0,535,5,35.0,Puente aéreo Pto. Montt,20-4-2019,20,4,2019,6,RR 2,Prime,22:26,23:46,1:20:00,2,9.5,17.7,3.3,13.2,5.3,9.9,2.8,11.1,7.6,14.3,2.7,10.8,10.8,20.2,4.3,17.0,22.9,42.9,10.9,43.1,53.5,100,25.2,100,2,2,,Los Lagos,Sur,2019-04-20
423,2017.0,535,5,35.0,Puente aéreo Pto. Montt,21-4-2019,21,4,2019,7,RR 3,Off Prime PM,19:49,21:00,1:11:00,2,8.1,13.9,3.2,10.9,3.8,6.6,1.3,4.3,8.5,14.6,2.9,10.0,11.9,20.4,5.9,20.2,25.8,44.3,14.1,48.4,58.2,100,29.1,100,3,2,,Los Lagos,Sur,2019-04-21
424,2017.0,514,5,14.0,"Parque F Coloane, ballenas",27-4-2019,27,4,2019,6,RR 2,Off Prime PM,19:43,21:00,1:17:00,3,7.8,14.7,3.4,14.3,4.7,8.9,1.7,7.2,6.8,12.9,2.5,10.4,7.3,13.7,1.8,7.6,26.0,49.2,12.8,53.6,52.9,100,24.0,100,1,1,,Magallanes,Sur,2019-04-27
425,2019.0,78,7,8.0,Pinto-Ñuble,27-4-2019,27,4,2019,6,Estreno,Prime,22:25,0:02,1:37:00,3,11.0,18.7,5.1,17.7,5.0,8.5,1.4,4.8,9.6,16.2,3.5,12.3,12.5,21.1,6.1,21.4,24.6,41.8,10.6,37.1,58.9,100,28.7,100,2,2,,Bío Bío,Sur,2019-04-27
426,2019.0,78,7,8.0,Pinto-Ñuble,28-4-2019,28,4,2019,7,RR 1,Off Prime PM,19:40,20:45,1:05:00,2,7.8,13.5,3.3,13.5,3.7,6.4,1.1,4.6,9.0,15.7,2.8,11.4,9.6,16.6,3.6,14.7,26.8,46.7,12.2,49.5,57.5,100,24.5,100,3,2,,Bío Bío,Sur,2019-04-28
427,2017.0,515,5,15.0,Puerto Aysén,4-5-2019,4,5,2019,6,RR 2,Off Prime PM,19:43,21:00,1:17:00,3,9.0,16.6,3.6,17.6,5.9,10.9,1.8,8.6,7.6,14.1,2.5,12.2,6.7,12.5,2.0,9.6,24.9,46.0,8.9,43.1,54.0,100,20.6,100,1,1,,Aysén,Sur,2019-05-04
428,2019.0,79,7,9.0,Liquiñe,4-5-2019,4,5,2019,6,Estreno,Prime,22:26,23:51,1:25:00,3,10.7,18.5,4.4,16.3,5.8,10.0,3.0,11.0,11.0,19.1,3.4,12.5,10.5,18.3,5.1,18.7,23.4,40.6,9.0,33.1,57.6,100,27.2,100,2,2,,Los Ríos,Sur,2019-05-04
429,2019.0,79,7,9.0,Liquiñe,5-5-2019,5,5,2019,7,RR 1,Off Prime PM,19:33,20:45,1:12:00,2,8.8,15.7,2.7,10.1,3.7,6.7,2.4,9.0,6.9,12.3,2.7,10.2,9.0,16.1,3.1,12.0,27.0,48.3,13.1,50.2,56.0,100,26.1,100,2,2,,Los Ríos,Sur,2019-05-05
430,2017.0,523,5,23.0,Lleu-Lleu,11-5-2019,11,5,2019,6,RR 2,Off Prime PM,19:47,21:00,1:13:00,3,8.5,17.1,3.1,16.7,4.0,8.0,1.1,5.8,6.2,12.4,1.7,9.0,8.0,16.2,2.0,10.7,22.9,46.1,9.0,48.5,49.6,100,18.5,100,1,1,,Bío Bío,Sur,2019-05-11
431,2019.0,710,7,10.0,Torres del Paine 2019,11-5-2019,11,5,2019,6,Estreno,Prime,22:25,23:48,1:23:00,3,11.8,21.4,4.4,18.0,4.8,8.6,1.5,6.1,8.5,15.3,3.0,12.0,11.2,20.2,4.7,19.3,21.2,38.3,9.2,37.5,55.3,100,24.5,100,1,2,,Magallanes,Sur,2019-05-11
432,2019.0,710,7,10.0,Torres del Paine 2019,12-5-2019,12,5,2019,7,RR 1,Off Prime PM,19:36,20:45,1:09:00,3,6.8,13.8,2.3,11.6,3.7,7.5,0.9,4.6,4.3,8.7,1.4,7.2,8.2,16.6,3.1,15.5,25.7,52.2,11.0,55.4,49.2,100,19.9,100,2,2,,Magallanes,Sur,2019-05-12
433,2017.0,526,5,26.0,"Ovalle interior, Río Hurtado",18-5-2019,18,5,2019,6,RR 2,Off Prime PM,19:42,21:00,1:18:00,3,8.2,16.1,3.8,18.8,3.4,6.8,1.0,4.8,6.9,13.5,2.9,14.5,8.7,17.2,3.4,16.6,22.7,44.8,7.3,36.4,50.6,100,20.1,100,2,1,,Coquimbo,Norte,2019-05-18
434,2018.0,621,6,21.0,Huentelauquén,18-5-2019,18,5,2019,6,RR 1,Prime,22:29,0:04,1:35:00,3,10.9,19.3,5.2,20.8,4.4,7.8,1.6,6.5,9.8,17.4,3.8,15.2,14.2,25.1,5.1,20.4,21.1,37.4,7.8,31.4,56.3,100,24.8,100,2,1,,Coquimbo,Norte,2019-05-18
435,2018.0,621,6,21.0,Huentelauquén,19-5-2019,19,5,2019,7,RR 2,Off Prime PM,19:46,21:00,1:14:00,3,7.6,13.1,2.4,9.7,4.6,7.9,2.0,8.0,7.3,12.5,2.3,9.3,17.8,30.6,6.0,24.0,23.5,40.4,10.2,41.0,58.1,100,24.9,100,2,2,,Coquimbo,Norte,2019-05-19
436,2017.0,527,5,27.0,Pto. Williams,25-5-2019,25,5,2019,6,RR 2,Off Prime PM,19:46,21:00,1:14:00,3,6.9,12.6,2.9,12.6,4.0,7.2,1.2,5.3,6.8,12.4,3.0,13.1,7.6,13.9,2.1,8.9,28.3,51.7,11.5,49.7,54.8,100,23.1,100,2,2,,Magallanes,Sur,2019-05-25
437,2019.0,711,7,11.0,Palena,25-5-2019,25,5,2019,6,Estreno,Prime,22:26,23:48,1:22:00,3,13.1,21.8,5.1,18.1,3.9,6.4,1.4,4.8,10.6,17.7,2.9,10.5,11.0,18.3,4.4,15.5,23.7,39.5,11.7,41.6,60.0,100,28.1,100,1,1,,Aysén,Sur,2019-05-25
438,2019.0,711,7,11.0,Palena,26-5-2019,26,5,2019,7,RR 1,Off Prime PM,19:52,21:00,1:08:00,3,8.8,14.3,3.6,12.0,4.4,7.1,2.0,6.8,9.2,15.0,4.3,14.5,13.4,21.8,5.5,18.2,27.4,44.4,12.4,41.4,61.6,100,30.0,100,3,3,,Aysén,Sur,2019-05-26
439,2019.0,712,7,12.0,Tocopilla,1-6-2019,1,6,2019,6,Estreno,Prime 2da,23:48,1:01,1:13:00,2,10.0,18.6,3.9,14.8,3.1,5.8,1.6,6.0,9.2,17.2,2.9,11.0,11.8,22.1,5.9,22.8,20.2,37.9,10.0,38.4,53.5,100,26.1,100,2,2,,Antofagasta,Norte,2019-06-01
440,2019.0,712,7,12.0,Tocopilla,2-6-2019,2,6,2019,7,RR 1,Off Prime PM,19:53,21:00,1:07:00,2,7.5,12.6,3.5,12.3,5.8,9.8,1.6,5.9,6.4,10.8,2.9,10.4,12.6,21.4,4.1,14.7,27.7,46.7,13.9,49.2,59.2,100,28.2,100,2,2,,Antofagasta,Norte,2019-06-02
441,2017.0,537,5,37.0,Chiloé Chonchi,8-6-2019,8,6,2019,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,10.6,19.7,3.2,14.1,3.6,6.7,1.4,6.3,6.1,11.3,2.2,9.4,8.4,15.7,3.6,15.9,25.5,47.4,11.2,49.2,53.7,100,22.9,100,1,2,,Los Lagos,Sur,2019-06-08
442,2019.0,713,7,13.0,Curarrehue 2019,8-6-2019,8,6,2019,6,Estreno,Prime,22:25,23:53,1:28:00,3,13.2,22.5,5.7,19.9,3.6,6.1,1.7,5.9,11.1,19.0,3.0,10.6,11.9,20.4,6.1,21.5,22.7,38.8,10.0,35.2,58.5,100,28.5,100,1,2,,Araucanía,Norte,2019-06-08
443,2019.0,713,7,13.0,Curarrehue 2019,9-6-2019,9,6,2019,7,RR 1,Off Prime PM,19:53,21:00,1:07:00,2,11.2,18.4,4.0,13.7,4.1,6.8,1.3,4.5,8.8,14.5,4.4,15.1,12.4,20.4,5.0,17.4,27.3,44.9,12.4,42.9,60.8,100,28.9,100,2,3,,Araucanía,Norte,2019-06-09
444,2019.0,714,7,14.0,Santa Olga,15-6-2019,15,6,2019,6,Estreno,Prime,22:27,23:55,1:28:00,3,10.4,18.1,4.7,17.6,6.0,10.4,2.2,8.1,10.5,18.4,2.7,10.0,13.1,23.0,5.4,20.1,23.1,40.3,10.4,38.9,57.2,100,26.7,100,3,2,,Maule,Centro,2019-06-15
445,2019.0,715,7,15.0,Ralco,22-6-2019,22,6,2019,6,Estreno,Prime,22:26,23:42,1:16:00,3,13.4,22.0,5.3,19.9,6.9,11.4,2.4,9.1,10.4,17.1,3.4,12.5,13.6,22.2,5.4,20.0,20.5,33.7,8.6,32.1,60.9,100,26.9,100,2,2,,Bío Bío,Sur,2019-06-22
446,2017.0,529,5,29.0,Navidad-Litueche,29-6-2019,29,6,2019,6,RR 2,Off Prime PM,19:48,21:00,1:12:00,3,10.0,18.1,5.2,20.7,6.2,11.3,3.3,13.3,5.3,9.5,1.9,7.8,8.3,15.0,2.1,8.4,25.6,46.4,10.1,40.3,55.3,100,25.1,100,1,1,,O'Higgins,Centro,2019-06-29
